Name	control	control	control	IPF	IPF	IPF
RP3-395M20.12	3.5686945279161604	2.25371748536135	3.3625146657101	4.20112007191373	4.65303825228478	4.42257571747279
RP3-395M20.8	3.67086264505727	2.94497551953484	3.1789344800144397	4.24046917843693	4.3549641891529305	4.076350683695351
TNFRSF14	4.8511994920338894	4.498094449252441	4.99058085092717	5.33500153182277	5.166232938729371	5.230599955320531
RP3-395M20.9	0.46319031410739003	0.163052993844086	0.495333355041505	0.593191549854451	0.9041868108101679	1.03035446187027
FAM213B	3.6751447350439603	2.7662176918691004	3.5757848769865	3.9298146739689903	4.3204197351400095	3.7744251317683197
MMEL1	1.28607123349156	0.37755140004651794	1.39976486685129	2.22088048847287	2.05208361373995	2.14312191404004
TTC34	1.82233567777653	1.1352328744506799	2.16414094535268	2.45299260259353	2.86672790030783	1.82716741088608
LINC00982	2.5474285013267997	2.32435253219968	2.4430327457691203	1.2155599078138	1.4300510799161898	1.5416623800933602
PRDM16	3.5686945279161604	3.76802534412406	3.7469513990684598	2.25202037502407	2.54636537707992	2.4488202714829503
RP1-163G9.2	1.01591491377486	0.504660105701793	0.42370942490085	0.0	0.195660319340832	0.158125293786648
RP11-22L13.1	0.38169269488983104	0.23815220738016699	0.42370942490085	0.13975246890811902	0.255397147916379	0.158125293786648
ARHGEF16	2.8113751090607595	2.6880141897352403	3.1459311995155095	3.0747234802952796	3.1524787276725097	3.4000581233401097
RP11-168F9.2	0.0	0.163052993844086	0.0952822775275567	0.0	0.0682113765568963	0.081227960978376
MEGF6	3.50757695141446	4.520831542932889	3.4552368948817302	3.0920364534783302	2.52225042834208	2.14312191404004
RP11-46F15.2	0.540329268808729	0.23815220738016699	0.0	0.7756932399312	0.5696473399402779	0.4302945613923
TPRG1L	4.81479073845677	3.9068444121269703	4.58547185248824	5.1027787013982895	4.93690344978468	4.8993313050720095
WRAP73	3.18614582438159	2.9891268164352995	3.05404295501665	3.14276264204517	3.1446017701531694	3.1594324365183697
TP73	4.00949240462268	2.23550481391467	4.1862747481198905	5.21370521352212	5.22903869632423	5.112387597124889
RP5-1092A11.5	0.0536100400921607	0.0	0.18465964580880298	0.13975246890811902	0.255397147916379	0.081227960978376
RP5-1092A11.2	0.0	0.0838287974897377	0.0	0.0	0.0	0.0
TP73-AS1	2.7558537570741404	2.72764576856862	3.0775694927265502	2.42594024052013	2.5343582879246402	2.4334339644028704
SMIM1	4.33046112316178	4.73042977642875	4.8092428330591295	3.34403969772083	3.53040838687015	3.5785189158914306
LRRC47	4.38114205259006	4.3150832081130295	4.38792264573075	4.4293914475745995	4.4052778068770095	4.35884660788998
RP1-286D6.5	0.10529911908604302	0.442505165054285	0.495333355041505	0.0	0.0	0.366913091582336
CEP104	4.4577072041333405	3.87778201365274	4.01408013155786	4.27877348265396	4.61078150893953	4.639242612945679
DFFB	1.06894748917151	1.2117562028525801	1.81809508417337	0.937679337091239	0.941035216825007	0.9888540117510181
C1orf174	3.41843651500237	3.5272647227239	3.50813827361866	3.7668911915072503	4.00080972282387	3.6198862350290497
LINC01134	0.988649204055907	0.621471058113941	0.563569000498759	0.38421365292526394	0.787633972368093	0.7111417784859531
LINC01346	0.0	0.0838287974897377	0.0952822775275567	0.0	0.0	0.0
RP13-614K11.2	0.0	0.0	0.0	0.13975246890811902	0.0	0.30061863829139
AJAP1	1.04267486832936	0.0	1.01729203628649	2.3983709029587703	1.89192465935261	0.9888540117510181
NPHP4	3.1921342562054402	2.23550481391467	3.1121552208240097	3.45525159977285	3.44960032588455	3.38413995204321
KCNAB2	2.1274432026204697	1.2117562028525801	1.1563573342583602	3.31484359379413	2.78800928251555	3.4695931876841404
CHD5	0.0	0.0838287974897377	0.268821477514215	0.0	0.0	0.0
RPL22	10.261784010228501	9.96861736022141	10.0433350761853	10.210764837680198	10.022313032283	10.1372897311468
RP1-120G22.11	0.7168573896719159	0.621471058113941	1.36194312196414	0.8589585743447	0.827540348844101	0.6591766521895439
RNF207	2.61139065111493	2.45602430312008	2.94315089447553	3.64315384858235	3.53644088202067	3.74979105604728
ICMT	4.71642091629304	3.92400492427821	4.45232976398142	5.26039450865273	5.34699871170967	5.36440329577049
LINC00337	0.10529911908604302	0.0838287974897377	0.268821477514215	0.13975246890811902	0.47230952559561795	0.30061863829139
GPR153	0.749711539278543	0.23815220738016699	0.18465964580880298	1.2155599078138	1.1443086586246898	0.549269843257597
ACOT7	2.050422320159	2.14082427346744	2.1419952086674	3.52064293397958	2.9413726731935603	3.1022000154892004
RP1-202O8.3	1.1694998850546998	0.504660105701793	1.1114753420472099	1.01232603861374	1.4557433816743401	0.856669896207222
HES2	3.14968364980505	1.57254593040657	3.3432330407441095	4.24821183142421	4.65581184368024	4.50584598591271
ESPN	3.72968531423939	1.17400184730772	3.01801776880324	4.53444163842849	4.8858419447297905	4.47986854837934
RP1-202O8.2	0.0	0.0	0.0	0.13975246890811902	0.0682113765568963	0.0
TNFRSF25	1.72656125927021	1.01225337914044	1.1114753420472099	2.28250229873939	1.66844743236428	1.7547347249747198
PLEKHG5	1.8528978586162599	1.24854769629774	1.01729203628649	1.8249314802736798	1.4300510799161898	1.57008196461795
NOL9	3.2678029729877798	3.3523855457176697	3.6716554545931603	3.3584191302290805	3.18356340212802	3.2675056519082797
TAS1R1	0.250104793693357	0.0	0.0952822775275567	0.13975246890811902	0.0682113765568963	0.23113048957478102
ZBTB48	3.0932020379063396	3.4816336534837204	2.8641852243422097	3.7776310699447397	3.84912379471133	4.05136969032486
KLHL21	4.172840698974411	3.7616758589892503	3.86657241126131	5.08126681416082	4.89760654493091	4.86819884650194
PHF13	2.58432477915489	2.28946725636628	2.09665705204499	3.2850444170468	3.44319273151365	3.3761145149782203
THAP3	2.88715875432783	2.8994302734425497	3.00580665572409	3.0920364534783302	3.03808404786029	3.1215308608777304
DNAJC11	2.68966879529379	2.8037851525210296	3.2634213509302903	2.74332108262668	3.0036617037908595	2.92650519107459
RP11-242F24.1	0.20343271994531303	0.0	0.563569000498759	0.0	0.0682113765568963	0.081227960978376
RP11-312B8.1	0.7168573896719159	0.30953481534974703	0.7508157643418031	0.4924831677115639	0.7465922671523709	0.549269843257597
CAMTA1	6.64440948326741	5.71125810109545	6.22768682236575	6.84833686510442	6.687355832536321	6.65442107435261
RP4-549F15.1	0.0	0.0	0.0	0.0	0.0682113765568963	0.0
RP11-338N10.1	0.0	0.0	0.0	0.0	0.0682113765568963	0.0
RP11-338N10.2	0.10529911908604302	0.0	0.0	0.26715479764507	0.133342759446993	0.0
RP11-338N10.3	0.0	0.0	0.0952822775275567	0.38421365292526394	0.195660319340832	0.0
VAMP3	4.91776189825743	5.34996533898342	4.77727215777425	5.36022844489656	5.16817686772507	5.03803936513496
PER3	4.1141254135926495	4.81258214254651	3.7022469996981098	4.093487448637259	3.65762371742234	3.2412368154465003
UTS2	0.155200152266729	0.830053350234792	0.495333355041505	1.55218294681027	0.0	0.0
TNFRSF9	2.45083555443504	1.01225337914044	2.11950422272915	1.69499319243238	1.1443086586246898	1.2570315656336202
PARK7	7.95061082455311	7.566622847516499	7.56245395986418	7.87243891836854	7.97110532708194	8.12505537306087
ERRFI1	7.680157308709901	8.28752494480143	8.526405146544441	8.392980471675239	8.01307935918477	8.58043269135255
RP11-431K24.1	2.08944668774049	2.74061799884442	2.0734422331905003	2.18905360654697	1.6009714532798303	2.68802423546703
RP11-431K24.3	0.0536100400921607	0.0838287974897377	0.18465964580880298	0.0	0.0	0.158125293786648
SLC45A1	0.339149814581944	0.5642474908283329	0.0952822775275567	0.6873262928852559	0.47230952559561795	0.491008302434669
RERE	5.6673826358718395	5.82677145306927	5.598445967370349	5.66791696572367	5.56923071293995	5.4044103938512995
RP5-1115A15.1	0.0536100400921607	0.504660105701793	0.18465964580880298	0.4924831677115639	0.195660319340832	0.23113048957478102
RP4-633I8.4	0.0536100400921607	0.0838287974897377	0.0952822775275567	0.0	0.195660319340832	0.158125293786648
ENO1	7.8821125315689695	8.60531935607741	7.6191648117322	7.35710459123192	7.50839785444009	7.86967854096447
ENO1-AS1	1.7591976389008	1.09539324067538	2.09665705204499	1.60137392705527	2.19622598977406	1.51267169044242
CA6	0.0	0.0	0.0	0.13975246890811902	0.0	0.081227960978376
SLC2A5	0.0536100400921607	0.0838287974897377	0.18465964580880298	0.13975246890811902	0.133342759446993	0.158125293786648
GPR157	3.2678029729877798	3.45826522735067	2.61366847912677	3.83016296049564	3.8345093786362403	3.0727092408827104
MIR34AHG	1.6931694636730599	0.6765112176950819	0.9165280672514309	1.55218294681027	2.01799763852895	1.77928524476479
RP3-510D11.2	2.5474285013267997	0.877805575467211	1.8995531731989699	3.3295155004110004	2.93225056986986	2.7137263417858897
H6PD	4.49693900824595	4.20707183401543	4.0079708074538996	3.9298146739689903	4.14990651935616	3.6468198331813104
SPSB1	4.44773026187019	2.92238261944184	3.7831752048311698	5.4333657746604205	5.07799839684131	5.392524321854331
SLC25A33	5.1338383834597	4.62594229061439	5.27124628895612	5.37798136336677	5.538000857067651	5.3315791233975
TMEM201	1.98294013991563	1.68419004735383	1.9766567130152601	2.25202037502407	2.10174854873183	1.89613669686719
PIK3CD	1.7591976389008	0.442505165054285	1.63992976204718	2.58113127970953	2.5343582879246402	1.96195873149316
PIK3CD-AS2	3.20403706030783	1.54323070509172	2.8505936132525496	3.49484096887273	3.48745951797349	2.8474433760260998
CLSTN1	5.71806748253082	3.7869078324867202	5.43502369988453	6.60020986035092	6.47370855008577	6.32610546055598
AL357140.1	0.0	0.0838287974897377	0.0	0.0	0.0	0.0
CTNNBIP1	5.1977377951397505	5.51760416354026	5.35304987046365	4.69034566393958	4.1340810154184995	4.69514689487003
RP11-84A14.5	0.0	0.0838287974897377	0.0952822775275567	0.0	0.0	0.0
LZIC	4.0982684654728505	3.14361186752607	3.40962056109169	3.9584156786294598	4.21904849693161	4.0310687034359995
NMNAT1	2.70650185841084	2.27170310228948	3.05404295501665	2.58113127970953	2.77786044417136	2.5378435523675598
RBP7	0.903616849098861	2.0603349993741102	1.06515212255724	2.3702644453295	1.26547657404398	1.03035446187027
UBE4B	3.76225188936136	3.54215989249869	3.8115133194384	3.34403969772083	3.70123698713221	3.5141551250362597
KIF1B	4.3058184473921	4.13521316317128	4.40196828771598	4.54705096504117	4.4538957213017	4.01565326829403
PGD	5.09281473534024	5.03685355388757	4.60988029853841	4.97329467377196	4.6913915329288605	4.78274904519488
RP4-736L20.3	0.0536100400921607	0.0	0.0952822775275567	0.0	0.255397147916379	0.0
APITD1-CORT	0.988649204055907	0.37755140004651794	0.34834305275195004	1.01232603861374	1.4557433816743401	1.3253121061226298
APITD1	4.710174698387901	3.2742491553115696	4.27544032922378	4.45637977330415	4.952778477615309	4.67238922472758
CORT	0.0536100400921607	0.163052993844086	0.0	0.38421365292526394	0.421061693344082	0.23113048957478102
DFFA	4.28355479479712	4.26657948097786	4.2601003492828795	4.67893329029403	4.78557273518261	4.85959026902252
RP5-1113E3.3	0.0536100400921607	0.0838287974897377	0.0	0.0	0.0	0.081227960978376
PEX14	3.6361405299804903	3.38579922045795	3.05404295501665	4.33802054950722	4.6696003763211795	4.395039962856161
CASZ1	5.1827783694657805	4.70748852880578	5.14052312848942	5.87712407696375	5.4859595623446	5.4433379325480695
RP4-734G22.3	0.749711539278543	1.86091845145487	0.268821477514215	1.01232603861374	0.5696473399402779	0.7111417784859531
C1orf127	0.155200152266729	0.5642474908283329	0.42370942490085	0.13975246890811902	0.195660319340832	0.081227960978376
TARDBP	5.14931121910213	5.04733230789139	5.03331722085419	5.28318449600416	5.3691380122262595	5.60142228442927
RP4-635E18.9	0.0536100400921607	0.0	0.0952822775275567	0.0	0.0682113765568963	0.0
MASP2	0.29531419198187603	0.163052993844086	0.34834305275195004	0.0	0.0682113765568963	0.081227960978376
RP4-635E18.8	0.613552206484743	0.442505165054285	0.495333355041505	1.01232603861374	0.704348737008875	0.8097728826273399
SRM	3.65360604446787	3.51975906836179	4.10274497850921	4.35245980072035	3.48745951797349	4.37101222725184
EXOSC10	3.68791527058163	3.47388615945592	3.6716554545931603	4.22485808646766	4.16944736047382	4.076350683695351
RP4-635E18.7	0.42301690148294	0.0838287974897377	0.0952822775275567	1.08329970209994	0.9769658564748359	0.946124315331734
RP4-635E18.6	0.874121304735241	0.621471058113941	0.808194298631155	2.7650713366935897	1.89192465935261	1.77928524476479
MTOR	3.0006958364569503	2.9109520905852904	2.66115755176916	2.86916004260916	3.12871764706362	2.9591059868126406
ANGPTL7	0.10529911908604302	0.37755140004651794	0.0952822775275567	0.0	0.0	0.0
UBIAD1	3.1619403861872297	3.3094998790432797	3.5675004916534703	2.80761216454925	3.09641491873273	3.3517668118782202
PTCHD2	0.10529911908604302	0.0	0.0	0.13975246890811902	0.0682113765568963	0.30061863829139
FBXO2	4.64180940024357	2.66097508224967	4.577243064735031	4.14416353000366	4.05644407120875	4.35476849694492
FBXO44	3.00750377582665	2.9561406614752697	3.3625146657101	3.3726566552637203	3.3016083301625403	2.93745418123137
FBXO6	4.51377305401592	3.21970352921306	4.09700054107628	4.4293914475745995	4.78557273518261	4.665820547276709
MAD2L2	3.68791527058163	3.3094998790432797	3.41885994469953	4.25591315287559	3.49986164368406	3.7310354739586096
DRAXIN	0.844010122790525	0.5642474908283329	2.249473354862	0.26715479764507	0.195660319340832	0.549269843257597
AGTRAP	5.75292148914014	5.11614037451101	5.45087399879943	5.826304608358071	5.978868431487089	5.940368606376441
C1orf167	3.68367097335508	3.6354013337710898	3.48193004705599	1.01232603861374	1.62381590299712	2.402160139801
RP11-56N19.5	0.0	0.442505165054285	0.0	0.0	0.0	0.081227960978376
MTHFR	4.12980996793961	5.0525432809614905	4.37848233556104	3.67796644643654	4.15383591890455	3.9790301293514
CLCN6	3.00750377582665	3.01070589820629	2.8641852243422097	3.1091441246699705	3.28019812716756	2.9043547284245497
NPPA-AS1	1.39392360400795	0.830053350234792	1.5076216144480903	2.05422273531186	1.07968167533139	1.82716741088608
NPPA	0.250104793693357	0.0	0.0	0.13975246890811902	0.0	0.081227960978376
NPPB	0.0536100400921607	0.0	0.0	0.0	0.0682113765568963	0.0
KIAA2013	4.78933929941999	4.21638814553462	4.91096751099035	4.86667815694263	5.1407205744100395	4.848031673299519
PLOD1	3.3717120249727004	3.45826522735067	3.31381863467373	3.4418099882533597	2.92307042063329	3.32700113978848
MFN2	3.95770483856013	3.4660968354604305	4.0620451347610995	3.8607877973949902	3.7487757968609303	3.73731446584723
MIIP	3.62290122120113	3.59311427156111	3.47308709236023	3.5831984249272204	3.1207095186914104	3.1500499825620896
TNFRSF8	0.10529911908604302	0.163052993844086	0.0952822775275567	0.13975246890811902	0.0	0.0
TNFRSF1B	1.7911120270540801	2.39169007260815	1.5076216144480903	3.8506515793095697	1.1443086586246898	0.902090323265558
VPS13D	4.35735708046193	4.20707183401543	4.349785010346641	4.10205804356919	3.9292537177432205	3.8860146019607997
DHRS3	6.419139995324099	5.300451004061849	6.46694541305401	6.68251813058467	6.4978689302036	6.72641847945075
RP11-474O21.5	0.7168573896719159	0.30953481534974703	0.42370942490085	0.8589585743447	0.615959374560035	0.6591766521895439
C1orf158	4.59285559014958	2.19837485726084	3.9065301881819803	5.27941107774458	5.841880281107861	5.49613000937775
HNRNPCL1	0.155200152266729	0.0838287974897377	0.18465964580880298	0.0	0.0682113765568963	0.0
HNRNPCL3	0.0	0.0	0.0952822775275567	0.0	0.0	0.0
HNRNPCL2	0.0536100400921607	0.0	0.18465964580880298	0.0	0.0	0.0
HNRNPCL4	0.0536100400921607	0.0	0.0	0.0	0.0	0.0
PDPN	3.10594598811234	2.92238261944184	2.59748494206865	4.11057802384509	3.30867503382526	3.1311000121782295
PRDM2	5.536999041024691	5.335074844025731	5.2661362038268	5.38150588201638	5.60411331796396	5.48311198978827
KAZN	3.01427974001294	2.10114088490168	3.12350196913913	4.701668468589411	4.62217154384295	4.67238922472758
TMEM51-AS1	0.683237590550375	0.30953481534974703	0.268821477514215	0.937679337091239	0.704348737008875	0.549269843257597
TMEM51	2.73958998697132	2.0183412611142	2.0734422331905003	3.67796644643654	3.3434984746329395	3.30180289741703
FHAD1	6.27212175760426	3.12394491092096	5.09801673930013	6.63014760628189	6.78496295482934	6.48659581200575
RP3-467K16.2	0.339149814581944	0.163052993844086	0.268821477514215	0.13975246890811902	0.5696473399402779	0.158125293786648
RP3-467K16.7	0.155200152266729	0.0	0.0	0.0	0.704348737008875	0.856669896207222
RP3-467K16.4	1.09475020926387	0.0838287974897377	0.34834305275195004	0.6873262928852559	1.01202333775111	1.2570315656336202
EFHD2	4.47745645791933	3.32680742262097	4.09700054107628	5.98763166521445	5.6395742032387695	5.44717353420658
CTRC	0.38169269488983104	0.0838287974897377	0.34834305275195004	0.38421365292526394	0.615959374560035	0.366913091582336
CELA2A	0.46319031410739003	0.0	0.34834305275195004	0.6873262928852559	0.5696473399402779	0.30061863829139
CASP9	2.92360821526979	2.48714662816043	2.8641852243422097	3.66645533282927	3.58381372722623	3.5287083923667697
DNAJC16	4.05291876094397	3.66291943692787	3.91308353200661	4.66164365399644	4.29928893037137	4.16751906488148
RP4-680D5.8	0.0	0.23815220738016699	0.0	0.0	0.0	0.0
AGMAT	0.874121304735241	0.30953481534974703	1.01729203628649	0.937679337091239	0.787633972368093	1.03035446187027
RP4-680D5.2	1.04267486832936	0.504660105701793	0.268821477514215	1.8249314802736798	1.81460611910032	1.51267169044242
DDI2	4.52330504547984	3.77434700676946	4.61390852403372	4.66742991927582	4.602179579149981	4.717551143878559
